<ticker>,<date>,<time>,<open>,<high>,<low>,<close>,<volume>,<o/i> 
HDFCBANK,04/28/2021,13:34:00,1466.90,1467.70,1466.15,1467.40,144898,0
HDFCBANK,04/28/2021,13:35:00,1467.40,1467.75,1466.90,1467.00,10323,0
HDFCBANK,04/28/2021,13:36:00,1466.90,1467.40,1466.50,1467.25,10293,0
HDFCBANK,04/28/2021,13:37:00,1467.10,1467.70,1467.00,1467.45,13131,0
HDFCBANK,04/28/2021,13:38:00,1467.50,1468.00,1467.05,1467.55,12046,0
HDFCBANK,04/28/2021,13:39:00,1468.00,1468.75,1468.00,1468.00,23182,0
HDFCBANK,04/28/2021,13:40:00,1468.00,1468.85,1468.00,1468.40,18954,0
HDFCBANK,04/28/2021,13:41:00,1468.20,1468.50,1468.00,1468.35,25679,0
HDFCBANK,04/28/2021,13:42:00,1468.35,1468.40,1467.75,1467.95,8618,0
HDFCBANK,04/28/2021,13:43:00,1468.05,1468.10,1467.00,1468.00,23849,0
HDFCBANK,04/28/2021,13:44:00,1468.50,1469.50,1468.05,1468.50,91035,0
HDFCBANK,04/28/2021,13:45:00,1468.55,1468.60,1468.00,1468.10,18522,0
HDFCBANK,04/28/2021,13:46:00,1468.10,1468.20,1467.00,1467.20,21823,0
HDFCBANK,04/28/2021,13:47:00,1467.20,1467.20,1466.20,1466.90,12335,0
HDFCBANK,04/28/2021,13:48:00,1466.90,1467.70,1466.75,1467.25,19759,0
HDFCBANK,04/28/2021,13:49:00,1467.25,1467.60,1466.90,1467.15,26430,0
HDFCBANK,04/28/2021,13:50:00,1467.25,1467.50,1467.00,1467.20,20119,0
HDFCBANK,04/28/2021,13:51:00,1467.20,1469.00,1467.00,1469.00,35262,0
HDFCBANK,04/28/2021,13:52:00,1468.65,1470.00,1468.60,1469.85,50293,0
HDFCBANK,04/28/2021,13:53:00,1469.85,1472.00,1469.45,1471.25,97659,0
HDFCBANK,04/28/2021,13:54:00,1470.80,1472.05,1470.80,1471.65,43576,0
HDFCBANK,04/28/2021,13:55:00,1471.90,1472.00,1471.00,1471.80,17572,0
HDFCBANK,04/28/2021,13:56:00,1471.75,1472.70,1471.10,1471.65,34078,0
HDFCBANK,04/28/2021,13:57:00,1471.65,1472.95,1471.50,1472.95,30570,0
HDFCBANK,04/28/2021,13:58:00,1472.85,1473.70,1472.60,1473.40,31421,0
HDFCBANK,04/28/2021,13:59:00,1473.45,1474.50,1473.05,1473.45,39666,0
HDFCBANK,04/28/2021,14:00:00,1474.15,1474.20,1473.00,1473.00,42982,0
HDFCBANK,04/28/2021,14:01:00,1473.70,1473.80,1472.80,1472.80,59615,0
HDFCBANK,04/28/2021,14:02:00,1473.00,1473.05,1471.20,1471.55,145278,0
HDFCBANK,04/28/2021,14:03:00,1471.75,1472.50,1470.20,1470.40,55834,0
HDFCBANK,04/28/2021,14:04:00,1470.10,1471.00,1469.85,1470.60,25930,0
HDFCBANK,04/28/2021,14:05:00,1470.95,1473.00,1470.70,1472.70,20912,0
HDFCBANK,04/28/2021,14:06:00,1472.90,1473.00,1472.20,1472.50,22066,0
HDFCBANK,04/28/2021,14:07:00,1472.55,1473.00,1472.25,1472.35,20437,0
HDFCBANK,04/28/2021,14:08:00,1472.45,1473.00,1472.00,1472.50,23803,0
HDFCBANK,04/28/2021,14:09:00,1472.90,1473.40,1472.50,1472.60,24493,0
HDFCBANK,04/28/2021,14:10:00,1472.90,1474.00,1472.60,1473.85,20984,0
HDFCBANK,04/28/2021,14:11:00,1473.95,1474.00,1473.10,1473.25,26537,0
HDFCBANK,04/28/2021,14:12:00,1473.75,1474.00,1473.10,1473.75,15846,0
HDFCBANK,04/28/2021,14:13:00,1473.20,1474.00,1472.40,1472.80,22458,0
HDFCBANK,04/28/2021,14:14:00,1473.00,1473.80,1472.55,1473.75,22939,0
HDFCBANK,04/28/2021,14:15:00,1473.75,1474.00,1472.60,1472.70,29663,0
HDFCBANK,04/28/2021,14:16:00,1472.70,1474.95,1472.70,1474.95,67476,0
HDFCBANK,04/28/2021,14:17:00,1474.95,1475.00,1474.00,1474.05,22333,0
HDFCBANK,04/28/2021,14:18:00,1474.05,1475.00,1473.75,1475.00,130408,0
HDFCBANK,04/28/2021,14:19:00,1474.95,1475.85,1474.50,1475.05,83490,0
HDFCBANK,04/28/2021,14:20:00,1475.05,1475.55,1473.80,1474.15,41890,0
HDFCBANK,04/28/2021,14:21:00,1474.20,1474.70,1474.05,1474.45,30442,0
HDFCBANK,04/28/2021,14:22:00,1474.50,1474.90,1474.05,1474.80,17994,0
HDFCBANK,04/28/2021,14:23:00,1474.80,1474.80,1473.80,1474.05,15700,0
HDFCBANK,04/28/2021,14:24:00,1473.85,1474.00,1473.00,1474.00,33608,0
HDFCBANK,04/28/2021,14:25:00,1474.00,1475.00,1473.70,1474.50,81827,0
HDFCBANK,04/28/2021,14:26:00,1474.50,1475.75,1474.50,1475.05,128077,0
HDFCBANK,04/28/2021,14:27:00,1475.20,1475.50,1474.05,1474.60,59759,0
HDFCBANK,04/28/2021,14:28:00,1474.40,1474.40,1473.00,1473.55,24539,0
HDFCBANK,04/28/2021,14:29:00,1474.00,1474.10,1473.15,1473.80,18571,0
HDFCBANK,04/28/2021,14:30:00,1474.70,1474.70,1473.40,1473.70,12938,0
HDFCBANK,04/28/2021,14:31:00,1473.60,1474.00,1473.30,1473.30,12251,0
HDFCBANK,04/28/2021,14:32:00,1473.40,1473.90,1473.00,1473.50,23722,0
HDFCBANK,04/28/2021,14:33:00,1473.45,1474.50,1473.00,1474.25,56221,0
HDFCBANK,04/28/2021,14:34:00,1474.25,1474.90,1473.25,1473.70,18307,0
HDFCBANK,04/28/2021,14:35:00,1474.00,1475.80,1473.10,1475.15,52137,0
HDFCBANK,04/28/2021,14:36:00,1475.30,1476.80,1475.20,1476.15,44568,0
HDFCBANK,04/28/2021,14:37:00,1476.15,1476.15,1474.45,1474.70,29073,0
HDFCBANK,04/28/2021,14:38:00,1474.70,1475.00,1474.05,1474.05,94265,0
HDFCBANK,04/28/2021,14:39:00,1474.05,1474.50,1473.70,1474.40,16413,0
HDFCBANK,04/28/2021,14:40:00,1474.35,1474.90,1474.00,1474.35,20611,0
HDFCBANK,04/28/2021,14:41:00,1474.50,1475.50,1474.50,1475.25,26711,0
HDFCBANK,04/28/2021,14:42:00,1475.10,1475.80,1474.55,1474.65,20541,0
HDFCBANK,04/28/2021,14:43:00,1474.75,1476.00,1474.35,1475.50,17276,0
HDFCBANK,04/28/2021,14:44:00,1475.50,1476.00,1475.00,1475.60,12083,0
HDFCBANK,04/28/2021,14:45:00,1475.60,1475.90,1474.50,1474.90,12879,0
HDFCBANK,04/28/2021,14:46:00,1474.90,1475.80,1474.50,1475.60,13230,0
HDFCBANK,04/28/2021,14:47:00,1475.35,1475.80,1474.55,1475.20,25333,0
HDFCBANK,04/28/2021,14:48:00,1475.25,1475.80,1474.60,1475.40,33234,0
HDFCBANK,04/28/2021,14:49:00,1475.45,1476.00,1475.00,1475.60,34273,0
HDFCBANK,04/28/2021,14:50:00,1475.75,1477.80,1475.50,1477.00,113217,0
HDFCBANK,04/28/2021,14:51:00,1477.25,1478.00,1477.05,1477.45,50982,0
HDFCBANK,04/28/2021,14:52:00,1477.00,1477.70,1476.45,1476.80,31821,0
HDFCBANK,04/28/2021,14:53:00,1476.80,1477.50,1476.80,1477.25,27464,0
HDFCBANK,04/28/2021,14:54:00,1477.00,1477.90,1476.80,1477.45,28375,0
HDFCBANK,04/28/2021,14:55:00,1477.70,1478.00,1477.35,1477.95,25627,0
HDFCBANK,04/28/2021,14:56:00,1478.00,1479.00,1477.90,1478.30,50140,0
HDFCBANK,04/28/2021,14:57:00,1478.10,1478.95,1478.00,1478.35,26235,0
HDFCBANK,04/28/2021,14:58:00,1478.35,1478.80,1477.10,1477.10,32608,0
HDFCBANK,04/28/2021,14:59:00,1477.10,1478.00,1476.55,1476.55,31150,0
HDFCBANK,04/28/2021,15:00:00,1477.00,1478.00,1476.55,1477.55,28730,0
HDFCBANK,04/28/2021,15:01:00,1477.40,1478.00,1477.40,1477.85,22033,0
HDFCBANK,04/28/2021,15:02:00,1477.85,1478.00,1476.65,1477.35,30825,0
HDFCBANK,04/28/2021,15:03:00,1476.75,1477.80,1476.65,1477.30,30119,0
HDFCBANK,04/28/2021,15:04:00,1477.30,1478.00,1477.30,1477.45,20333,0
HDFCBANK,04/28/2021,15:05:00,1477.50,1478.00,1477.15,1477.45,38748,0
HDFCBANK,04/28/2021,15:06:00,1478.00,1478.00,1476.65,1477.05,32035,0
HDFCBANK,04/28/2021,15:07:00,1477.05,1477.50,1476.45,1476.55,281415,0
HDFCBANK,04/28/2021,15:08:00,1476.55,1477.20,1476.55,1477.20,31162,0
HDFCBANK,04/28/2021,15:09:00,1476.70,1477.30,1476.70,1476.85,24976,0
HDFCBANK,04/28/2021,15:10:00,1476.85,1477.90,1476.80,1477.80,40565,0
HDFCBANK,04/28/2021,15:11:00,1477.75,1478.00,1477.00,1477.25,62728,0
HDFCBANK,04/28/2021,15:12:00,1477.40,1477.50,1476.75,1476.80,33428,0
HDFCBANK,04/28/2021,15:13:00,1476.80,1477.20,1476.65,1476.95,32244,0
HDFCBANK,04/28/2021,15:14:00,1476.95,1477.55,1476.85,1477.40,35055,0
HDFCBANK,04/28/2021,15:15:00,1477.50,1477.90,1477.00,1477.50,47670,0
HDFCBANK,04/28/2021,15:16:00,1477.40,1477.95,1477.00,1477.05,43221,0
HDFCBANK,04/28/2021,15:17:00,1477.10,1477.20,1476.70,1476.85,41989,0
HDFCBANK,04/28/2021,15:18:00,1476.85,1476.90,1475.00,1475.00,72011,0
HDFCBANK,04/28/2021,15:19:00,1475.00,1477.00,1475.00,1476.55,57840,0
HDFCBANK,04/28/2021,15:20:00,1476.55,1477.00,1475.80,1476.05,46615,0
HDFCBANK,04/28/2021,15:21:00,1476.65,1478.00,1475.25,1475.40,100028,0
HDFCBANK,04/28/2021,15:22:00,1475.50,1476.80,1475.50,1476.00,27233,0
HDFCBANK,04/28/2021,15:23:00,1476.35,1476.50,1475.00,1475.50,31440,0
HDFCBANK,04/28/2021,15:24:00,1475.50,1476.95,1475.05,1476.40,27518,0
HDFCBANK,04/28/2021,15:25:00,1476.95,1477.00,1475.00,1475.75,27522,0
HDFCBANK,04/28/2021,15:26:00,1475.90,1476.00,1475.10,1475.90,22680,0
HDFCBANK,04/28/2021,15:27:00,1475.85,1475.85,1473.20,1473.60,17039,0
HDFCBANK,04/28/2021,15:28:00,1473.85,1475.70,1473.35,1475.70,50142,0
HDFCBANK,04/28/2021,15:29:00,1475.25,1475.80,1474.05,1474.85,13453,0
HDFCBANK,04/28/2021,15:30:00,1475.00,1475.00,1475.00,1475.00,2,0
HDFCBANK,04/28/2021,15:40:00,1476.80,1476.80,1476.80,1476.80,206,0
HDFCBANK,04/28/2021,16:01:00,1476.80,1476.80,1476.80,1476.80,400,0
HDFCBANK,04/29/2021,09:15:00,1486.20,1489.00,1485.00,1487.90,246995,0
HDFCBANK,04/29/2021,09:16:00,1487.05,1489.55,1486.75,1489.55,90239,0
HDFCBANK,04/29/2021,09:17:00,1489.60,1489.95,1488.80,1489.90,72573,0
HDFCBANK,04/29/2021,09:18:00,1489.80,1491.55,1488.30,1489.00,106223,0
HDFCBANK,04/29/2021,09:19:00,1489.70,1493.00,1489.05,1492.80,77574,0
HDFCBANK,04/29/2021,09:20:00,1493.00,1501.75,1492.25,1499.20,250191,0
HDFCBANK,04/29/2021,09:21:00,1499.10,1500.80,1498.35,1500.20,95204,0
HDFCBANK,04/29/2021,09:22:00,1500.45,1502.05,1500.00,1502.05,108506,0
HDFCBANK,04/29/2021,09:23:00,1502.00,1503.65,1501.95,1502.60,89753,0
HDFCBANK,04/29/2021,09:24:00,1502.75,1503.50,1502.15,1502.80,66780,0
HDFCBANK,04/29/2021,09:25:00,1502.80,1502.80,1500.10,1502.10,79663,0
HDFCBANK,04/29/2021,09:26:00,1502.00,1502.50,1501.35,1501.60,58973,0
HDFCBANK,04/29/2021,09:27:00,1501.75,1502.00,1500.10,1500.25,52587,0
HDFCBANK,04/29/2021,09:28:00,1500.70,1500.90,1499.00,1499.15,69638,0
HDFCBANK,04/29/2021,09:29:00,1499.30,1499.75,1498.90,1499.55,72339,0
HDFCBANK,04/29/2021,09:30:00,1499.55,1501.25,1499.50,1500.00,112397,0
HDFCBANK,04/29/2021,09:31:00,1500.15,1500.60,1499.45,1499.85,68252,0
HDFCBANK,04/29/2021,09:32:00,1499.75,1499.95,1498.80,1498.90,39679,0
HDFCBANK,04/29/2021,09:33:00,1498.55,1499.90,1497.85,1499.70,63069,0
HDFCBANK,04/29/2021,09:34:00,1499.70,1499.70,1497.95,1498.75,44764,0
HDFCBANK,04/29/2021,09:35:00,1498.75,1499.00,1497.85,1497.90,51353,0
HDFCBANK,04/29/2021,09:36:00,1498.00,1498.40,1497.80,1498.40,33472,0
HDFCBANK,04/29/2021,09:37:00,1498.20,1498.50,1497.55,1497.95,34611,0
HDFCBANK,04/29/2021,09:38:00,1497.95,1498.55,1497.50,1498.55,28687,0
HDFCBANK,04/29/2021,09:39:00,1498.55,1499.00,1498.15,1498.15,19121,0
HDFCBANK,04/29/2021,09:40:00,1498.50,1498.70,1498.00,1498.35,14571,0
HDFCBANK,04/29/2021,09:41:00,1498.35,1498.50,1497.55,1497.95,24515,0
HDFCBANK,04/29/2021,09:42:00,1497.95,1498.00,1494.55,1495.80,72707,0
HDFCBANK,04/29/2021,09:43:00,1495.20,1496.30,1494.15,1495.35,66365,0
HDFCBANK,04/29/2021,09:44:00,1495.35,1496.30,1494.60,1494.60,56278,0
HDFCBANK,04/29/2021,09:45:00,1494.70,1497.00,1494.05,1497.00,40994,0
HDFCBANK,04/29/2021,09:46:00,1496.85,1496.85,1493.05,1493.80,63592,0
HDFCBANK,04/29/2021,09:47:00,1494.15,1494.15,1486.65,1487.70,202740,0
HDFCBANK,04/29/2021,09:48:00,1487.45,1491.00,1486.30,1488.80,75271,0
HDFCBANK,04/29/2021,09:49:00,1488.00,1488.35,1483.75,1485.60,88030,0
HDFCBANK,04/29/2021,09:50:00,1485.40,1487.75,1481.05,1483.75,93626,0
HDFCBANK,04/29/2021,09:51:00,1483.55,1484.75,1482.45,1483.85,44224,0
HDFCBANK,04/29/2021,09:52:00,1483.95,1486.00,1483.20,1485.65,41210,0
HDFCBANK,04/29/2021,09:53:00,1484.90,1486.75,1484.55,1485.50,41973,0
HDFCBANK,04/29/2021,09:54:00,1485.40,1485.40,1481.50,1482.65,64476,0
HDFCBANK,04/29/2021,09:55:00,1482.00,1482.75,1478.10,1478.25,139473,0
HDFCBANK,04/29/2021,09:56:00,1478.00,1478.80,1475.40,1475.40,105914,0
HDFCBANK,04/29/2021,09:57:00,1475.10,1477.00,1473.05,1475.55,129374,0
HDFCBANK,04/29/2021,09:58:00,1476.45,1477.35,1474.00,1475.05,110559,0
HDFCBANK,04/29/2021,09:59:00,1474.90,1477.00,1473.00,1477.00,63724,0
HDFCBANK,04/29/2021,10:00:00,1476.70,1477.30,1472.00,1474.00,97213,0
HDFCBANK,04/29/2021,10:01:00,1474.00,1475.80,1473.65,1474.90,65462,0
HDFCBANK,04/29/2021,10:02:00,1474.75,1477.40,1474.00,1477.20,41235,0
HDFCBANK,04/29/2021,10:03:00,1477.45,1478.50,1476.00,1478.50,37543,0
HDFCBANK,04/29/2021,10:04:00,1478.10,1484.70,1477.25,1484.05,47299,0
HDFCBANK,04/29/2021,10:05:00,1484.00,1486.35,1481.55,1486.35,63689,0
HDFCBANK,04/29/2021,10:06:00,1486.45,1486.75,1484.40,1486.75,61962,0
HDFCBANK,04/29/2021,10:07:00,1486.40,1487.05,1485.00,1485.60,26829,0
HDFCBANK,04/29/2021,10:08:00,1485.30,1485.60,1484.10,1484.35,15968,0
HDFCBANK,04/29/2021,10:09:00,1484.00,1484.35,1478.10,1478.20,48809,0
HDFCBANK,04/29/2021,10:10:00,1478.45,1479.15,1476.80,1477.30,38627,0
HDFCBANK,04/29/2021,10:11:00,1477.00,1478.50,1476.95,1478.00,17590,0
HDFCBANK,04/29/2021,10:12:00,1478.00,1479.85,1477.35,1479.15,20085,0
HDFCBANK,04/29/2021,10:13:00,1479.35,1482.00,1479.35,1480.45,13037,0
HDFCBANK,04/29/2021,10:14:00,1480.45,1480.45,1478.60,1479.95,11035,0
HDFCBANK,04/29/2021,10:15:00,1479.95,1479.95,1476.00,1477.50,25770,0
HDFCBANK,04/29/2021,10:16:00,1477.45,1479.50,1477.15,1479.00,12921,0
HDFCBANK,04/29/2021,10:17:00,1479.00,1481.25,1478.75,1479.35,26475,0
HDFCBANK,04/29/2021,10:18:00,1479.40,1480.00,1479.10,1479.50,10234,0
HDFCBANK,04/29/2021,10:19:00,1479.50,1480.00,1478.35,1480.00,12213,0
HDFCBANK,04/29/2021,10:20:00,1479.60,1482.00,1479.60,1481.20,24492,0
HDFCBANK,04/29/2021,10:21:00,1481.20,1481.20,1478.95,1479.00,21016,0
HDFCBANK,04/29/2021,10:22:00,1478.70,1480.00,1478.15,1478.95,8192,0
HDFCBANK,04/29/2021,10:23:00,1478.55,1480.30,1478.55,1479.95,9401,0
HDFCBANK,04/29/2021,10:24:00,1479.65,1480.65,1479.60,1480.00,9269,0
HDFCBANK,04/29/2021,10:25:00,1480.30,1481.45,1479.60,1481.20,24904,0
HDFCBANK,04/29/2021,10:26:00,1481.20,1481.20,1478.00,1478.90,34969,0
HDFCBANK,04/29/2021,10:27:00,1478.60,1479.75,1478.35,1479.15,6396,0
HDFCBANK,04/29/2021,10:28:00,1479.00,1479.00,1476.55,1477.35,24333,0
HDFCBANK,04/29/2021,10:29:00,1477.35,1477.35,1475.10,1475.60,19425,0
HDFCBANK,04/29/2021,10:30:00,1475.10,1476.80,1475.10,1476.65,19217,0
HDFCBANK,04/29/2021,10:31:00,1476.95,1478.10,1476.00,1477.20,20565,0
HDFCBANK,04/29/2021,10:32:00,1477.35,1478.00,1476.25,1478.00,6246,0
HDFCBANK,04/29/2021,10:33:00,1477.80,1478.00,1475.50,1476.50,16902,0
HDFCBANK,04/29/2021,10:34:00,1476.40,1476.90,1476.00,1476.25,8988,0
HDFCBANK,04/29/2021,10:35:00,1475.90,1476.80,1475.90,1476.45,6322,0
HDFCBANK,04/29/2021,10:36:00,1476.50,1476.50,1473.05,1473.10,45465,0
HDFCBANK,04/29/2021,10:37:00,1473.10,1474.95,1473.00,1473.45,28690,0
HDFCBANK,04/29/2021,10:38:00,1472.65,1473.50,1471.00,1472.70,39647,0
HDFCBANK,04/29/2021,10:39:00,1472.25,1473.00,1471.00,1471.90,18868,0
HDFCBANK,04/29/2021,10:40:00,1471.90,1472.00,1468.70,1470.00,56584,0
HDFCBANK,04/29/2021,10:41:00,1470.10,1473.85,1470.10,1472.00,22983,0
HDFCBANK,04/29/2021,10:42:00,1471.95,1472.45,1471.25,1471.70,18513,0
HDFCBANK,04/29/2021,10:43:00,1471.25,1471.55,1470.00,1470.60,18873,0
HDFCBANK,04/29/2021,10:44:00,1470.60,1471.30,1470.00,1470.00,23018,0
HDFCBANK,04/29/2021,10:45:00,1470.00,1470.45,1469.00,1470.40,19402,0
HDFCBANK,04/29/2021,10:46:00,1470.50,1471.25,1470.45,1470.95,8998,0
HDFCBANK,04/29/2021,10:47:00,1470.95,1471.00,1468.55,1468.55,13572,0
HDFCBANK,04/29/2021,10:48:00,1469.00,1469.15,1467.05,1467.50,32565,0
HDFCBANK,04/29/2021,10:49:00,1467.50,1468.95,1466.05,1466.20,21995,0
HDFCBANK,04/29/2021,10:50:00,1466.20,1466.65,1463.10,1463.10,59714,0
HDFCBANK,04/29/2021,10:51:00,1463.00,1465.00,1462.75,1463.85,31748,0
HDFCBANK,04/29/2021,10:52:00,1463.50,1463.85,1461.60,1461.85,37436,0
HDFCBANK,04/29/2021,10:53:00,1462.00,1462.60,1461.50,1462.25,19348,0
HDFCBANK,04/29/2021,10:54:00,1461.70,1462.50,1461.50,1462.50,18147,0
HDFCBANK,04/29/2021,10:55:00,1462.50,1465.50,1462.50,1465.45,40011,0
HDFCBANK,04/29/2021,10:56:00,1465.15,1466.90,1464.85,1464.90,26108,0
HDFCBANK,04/29/2021,10:57:00,1465.00,1465.00,1462.50,1463.60,25971,0
HDFCBANK,04/29/2021,10:58:00,1463.95,1464.00,1462.55,1462.55,26039,0
HDFCBANK,04/29/2021,10:59:00,1462.55,1462.90,1461.30,1461.50,19190,0
HDFCBANK,04/29/2021,11:00:00,1461.55,1462.35,1461.15,1461.70,22051,0
HDFCBANK,04/29/2021,11:01:00,1461.85,1464.25,1461.60,1463.10,16861,0
HDFCBANK,04/29/2021,11:02:00,1463.40,1465.00,1463.10,1464.60,10687,0
HDFCBANK,04/29/2021,11:03:00,1465.00,1465.00,1464.20,1464.20,12600,0
HDFCBANK,04/29/2021,11:04:00,1464.00,1464.00,1461.00,1461.05,27357,0
HDFCBANK,04/29/2021,11:05:00,1461.70,1463.20,1461.00,1463.05,7775,0
HDFCBANK,04/29/2021,11:06:00,1463.00,1464.00,1461.85,1462.10,16156,0
HDFCBANK,04/29/2021,11:07:00,1462.00,1463.75,1462.00,1462.35,9279,0
HDFCBANK,04/29/2021,11:08:00,1462.80,1464.00,1462.40,1462.80,7650,0
HDFCBANK,04/29/2021,11:09:00,1463.30,1463.30,1461.10,1462.50,10291,0
HDFCBANK,04/29/2021,11:10:00,1462.85,1464.85,1462.50,1464.85,14663,0
HDFCBANK,04/29/2021,11:11:00,1464.90,1465.00,1463.60,1463.70,13570,0
HDFCBANK,04/29/2021,11:12:00,1464.05,1464.05,1463.05,1463.60,9491,0
HDFCBANK,04/29/2021,11:13:00,1463.60,1463.85,1463.00,1463.25,8025,0
HDFCBANK,04/29/2021,11:14:00,1463.25,1463.55,1462.90,1463.00,19069,0
HDFCBANK,04/29/2021,11:15:00,1463.00,1463.50,1462.75,1463.15,12220,0
HDFCBANK,04/29/2021,11:16:00,1463.15,1467.00,1463.15,1467.00,26839,0
HDFCBANK,04/29/2021,11:17:00,1467.00,1472.40,1467.00,1470.70,61348,0
HDFCBANK,04/29/2021,11:18:00,1470.15,1473.75,1469.70,1473.25,45864,0
HDFCBANK,04/29/2021,11:19:00,1473.25,1473.25,1471.50,1472.90,19427,0
HDFCBANK,04/29/2021,11:20:00,1472.50,1472.70,1470.05,1471.75,18383,0
HDFCBANK,04/29/2021,11:21:00,1471.10,1477.00,1471.10,1475.95,48532,0
HDFCBANK,04/29/2021,11:22:00,1476.25,1478.00,1475.45,1476.20,43650,0
HDFCBANK,04/29/2021,11:23:00,1476.85,1477.80,1475.00,1475.10,26937,0
HDFCBANK,04/29/2021,11:24:00,1475.70,1477.80,1475.00,1477.05,22892,0
HDFCBANK,04/29/2021,11:25:00,1477.10,1477.80,1475.05,1476.00,14543,0
HDFCBANK,04/29/2021,11:26:00,1475.50,1478.50,1475.50,1478.50,19347,0
HDFCBANK,04/29/2021,11:27:00,1478.20,1480.50,1478.20,1479.30,39806,0
HDFCBANK,04/29/2021,11:28:00,1478.85,1479.25,1477.00,1477.50,23643,0
HDFCBANK,04/29/2021,11:29:00,1477.50,1477.90,1475.65,1476.50,14910,0
HDFCBANK,04/29/2021,11:30:00,1476.45,1476.65,1470.65,1473.55,54701,0
HDFCBANK,04/29/2021,11:31:00,1472.95,1475.35,1472.10,1475.00,14728,0
HDFCBANK,04/29/2021,11:32:00,1474.95,1476.80,1474.95,1475.70,13297,0
HDFCBANK,04/29/2021,11:33:00,1475.00,1476.50,1475.00,1476.50,6820,0
HDFCBANK,04/29/2021,11:34:00,1476.50,1476.50,1475.00,1475.15,7721,0
HDFCBANK,04/29/2021,11:35:00,1475.55,1477.55,1475.55,1476.00,21003,0
HDFCBANK,04/29/2021,11:36:00,1476.25,1477.10,1475.10,1475.55,17027,0
HDFCBANK,04/29/2021,11:37:00,1475.70,1476.15,1474.00,1474.00,8968,0
HDFCBANK,04/29/2021,11:38:00,1474.45,1475.10,1473.90,1473.90,15231,0
HDFCBANK,04/29/2021,11:39:00,1473.90,1474.00,1472.70,1472.75,14274,0
HDFCBANK,04/29/2021,11:40:00,1472.75,1475.60,1472.75,1474.80,27887,0
HDFCBANK,04/29/2021,11:41:00,1475.20,1475.25,1474.05,1474.10,6054,0
HDFCBANK,04/29/2021,11:42:00,1474.50,1475.65,1474.10,1475.00,7278,0
HDFCBANK,04/29/2021,11:43:00,1474.55,1475.80,1474.45,1474.65,8757,0
HDFCBANK,04/29/2021,11:44:00,1474.75,1476.00,1473.75,1476.00,12392,0
HDFCBANK,04/29/2021,11:45:00,1476.25,1476.80,1475.35,1476.30,9669,0
HDFCBANK,04/29/2021,11:46:00,1476.55,1478.95,1476.55,1478.50,25375,0
HDFCBANK,04/29/2021,11:47:00,1478.50,1478.80,1477.10,1477.50,14323,0
HDFCBANK,04/29/2021,11:48:00,1477.40,1478.00,1476.15,1478.00,11520,0
HDFCBANK,04/29/2021,11:49:00,1478.25,1478.25,1477.05,1477.05,14822,0
HDFCBANK,04/29/2021,11:50:00,1477.05,1478.90,1477.05,1478.60,8145,0
HDFCBANK,04/29/2021,11:51:00,1479.00,1481.60,1478.60,1481.60,35510,0
HDFCBANK,04/29/2021,11:52:00,1481.45,1482.95,1481.05,1481.05,45451,0
HDFCBANK,04/29/2021,11:53:00,1480.70,1482.50,1480.60,1482.40,28037,0
HDFCBANK,04/29/2021,11:54:00,1482.00,1482.65,1481.85,1482.00,43588,0
HDFCBANK,04/29/2021,11:55:00,1481.95,1483.40,1481.95,1483.00,27995,0
HDFCBANK,04/29/2021,11:56:00,1482.65,1483.00,1482.00,1482.05,14206,0
HDFCBANK,04/29/2021,11:57:00,1482.35,1482.35,1478.15,1479.25,31331,0
HDFCBANK,04/29/2021,11:58:00,1478.90,1479.60,1478.65,1478.85,20477,0
HDFCBANK,04/29/2021,11:59:00,1478.85,1479.00,1475.80,1476.00,27182,0
HDFCBANK,04/29/2021,12:00:00,1476.20,1477.00,1474.05,1474.95,35539,0
HDFCBANK,04/29/2021,12:01:00,1474.45,1477.80,1473.90,1477.50,11459,0
HDFCBANK,04/29/2021,12:02:00,1477.50,1478.35,1476.65,1476.70,12016,0
HDFCBANK,04/29/2021,12:03:00,1476.70,1477.15,1476.05,1476.15,14915,0
HDFCBANK,04/29/2021,12:04:00,1476.15,1476.90,1476.15,1476.45,8189,0
HDFCBANK,04/29/2021,12:05:00,1476.50,1478.00,1476.50,1477.85,25265,0
HDFCBANK,04/29/2021,12:06:00,1478.00,1479.00,1477.55,1478.20,14911,0
HDFCBANK,04/29/2021,12:07:00,1478.20,1480.00,1478.15,1479.95,16526,0
HDFCBANK,04/29/2021,12:08:00,1479.95,1480.00,1478.75,1480.00,8533,0
HDFCBANK,04/29/2021,12:09:00,1480.00,1480.00,1478.15,1478.85,14403,0
HDFCBANK,04/29/2021,12:10:00,1479.00,1479.35,1476.70,1477.95,13589,0
HDFCBANK,04/29/2021,12:11:00,1477.95,1479.75,1477.80,1479.25,12164,0
HDFCBANK,04/29/2021,12:12:00,1479.60,1479.60,1477.35,1477.45,8710,0
HDFCBANK,04/29/2021,12:13:00,1477.20,1477.85,1477.20,1477.60,8012,0
HDFCBANK,04/29/2021,12:14:00,1477.55,1480.75,1477.45,1479.45,27679,0
HDFCBANK,04/29/2021,12:15:00,1479.55,1481.65,1479.00,1479.40,22530,0
HDFCBANK,04/29/2021,12:16:00,1479.60,1480.90,1479.40,1480.00,11543,0
HDFCBANK,04/29/2021,12:17:00,1480.55,1480.55,1479.85,1479.95,10745,0
HDFCBANK,04/29/2021,12:18:00,1479.95,1480.90,1479.00,1479.15,15396,0
